,date,week,red,blue,sales,poolmoney,content,prizegrades1num,prizegrades1money,prizegrades2num,prizegrades2money,prizegrades3num,prizegrades3money,prizegrades4num,prizegrades4money,prizegrades5num,prizegrades5money,prizegrades6num,prizegrades6money
2014011,2014-01-26(日),日,"09,10,13,14,21,32",02,400827700,185230836,"北京1注,辽宁1注,上海1注,江苏1注,江西1注,重庆2注,共7注。",7,7928774,120,256267,1685,3000,81473,200,1522309,10,11465155,5
2014012,2014-01-28(二),二,"01,08,11,19,21,24",08,364615256,193817286,"北京1注,山西1注,上海1注,安徽1注,河南1注,湖南1注,共6注。",6,7572430,79,293061,1784,3000,82750,200,1445019,10,13027276,5
2014013,2014-02-09(日),日,"05,09,13,15,17,21",13,447850102,174532572,"北京1注,内蒙古1注,上海1注,江苏1注,安徽1注,福建1注,江西1注,山东2注,广东1注,四川1注,陕西1注,共12注。",12,6357176,127,192355,2463,3000,110736,200,1894163,10,17907629,5
2014014,2014-02-11(二),二,"04,09,19,22,25,29",15,340281006,174399960,"北京1注,黑龙江2注,福建2注,山东1注,重庆1注,贵州1注,云南1注,宁夏1注,共10注。",10,6994695,128,233753,1281,3000,68107,200,1279961,10,7347779,5
2014015,2014-02-13(四),四,"02,11,19,30,32,33",09,345827928,153702230,"天津1注,江苏1注,浙江2注,河南1注,广西3注,海南1注,云南1注,深圳1注,共11注。",11,6247355,101,203775,1410,3000,69590,200,1261561,10,14017505,5
2014016,2014-02-16(日),日,"02,03,07,13,21,24",08,394728698,189407019,"辽宁1注,江西1注,湖南1注,共3注。",3,10000000,106,265652,1637,3000,86264,200,1602851,10,12272153,5
2014017,2014-02-18(二),二,"04,06,07,14,25,26",10,354286552,89220000,"北京1注,河北1注,山西1注,辽宁1注,吉林1注,黑龙江1注,上海5注,江苏3注,江西1注,山东3注,湖南1注,广西1注,云南3注,深圳1注,共24注。",24,5330216,218,54531,4793,3000,154665,200,2100578,10,13531327,5
2014018,2014-02-20(四),四,"13,17,18,21,30,33",15,366787508,152153450,"山东1注,河南1注,陕西2注,深圳1注,共5注。",5,5000000,51,738936,838,3000,40497,200,871320,10,6956012,5
2014019,2014-02-23(日),日,"02,10,15,19,20,21",07,409381396,149062025,"内蒙古1注,辽宁1注,江苏1注,湖北1注,云南1注,共5注。",5,6752686,95,138369,2485,3000,115595,200,1920914,10,21399317,5
2014020,2014-02-25(二),二,"09,14,17,23,24,25",15,369800298,195215928,"辽宁2注,上海1注,江西1注,共4注。",4,10000000,118,312907,926,3000,63393,200,1385905,10,5761898,5
2014021,2014-02-27(四),四,"08,10,15,17,22,29",12,376012996,190297125,"河北1注,辽宁1注,黑龙江1注,江苏1注,安徽1注,山东1注,广东1注,四川1注,深圳1注,共9注。",9,6781386,119,202090,1859,3000,87708,200,1550084,10,13092905,5
2014022,2014-03-02(日),日,"04,06,07,10,21,26",16,422477050,208621864,"北京1注,辽宁1注,江苏1注,浙江1注,安徽1注,福建1注,广东2注,共8注。",8,7916237,110,318134,1299,3000,75765,200,1525081,10,11212691,5
2014023,2014-03-04(二),二,"07,09,13,17,21,22",10,379325720,192597457,"河北1注,山西1注,内蒙古1注,辽宁1注,吉林1注,福建1注,山东1注,湖南1注,广东3注,陕西2注,共13注。",13,6506941,178,165086,1744,3000,82684,200,1464786,10,10300350,5
2014024,2014-03-06(四),四,"08,10,16,20,23,30",09,380942014,102252288,"北京1注,河北1注,江苏4注,浙江1注,安徽1注,福建1注,江西3注,河南1注,湖北1注,湖南5注,广东1注,广西1注,四川2注,云南1注,共24注。",24,5494247,288,61780,3321,3000,133114,200,2055589,10,14042042,5
2014025,2014-03-09(日),日,"01,05,10,14,16,30",16,420328670,176129274,"安徽1注,重庆1注,河南1注,共3注。",3,10000000,96,463736,809,3000,48022,200,1058218,10,6990354,5
2014026,2014-03-11(二),二,"01,02,05,06,11,23",14,376888174,234682846,"辽宁1注,上海1注,共2注。",2,10000000,135,249376,992,3000,59916,200,1222309,10,9054705,5
2014027,2014-03-13(四),四,"08,10,14,16,30,31",01,384105632,301167546,"安徽1注,广东1注,共2注。",2,10000000,75,494198,911,3000,56186,200,1122804,10,7892789,5
2014028,2014-03-16(日),日,"06,16,21,27,30,32",05,435709368,309604392,"北京1注,天津1注,内蒙古1注,辽宁1注,上海1注,福建1注,重庆1注,广东1注,共8注。",8,7421842,72,403640,1510,3000,76326,200,1432186,10,16501366,5
2014029,2014-03-18(二),二,"02,07,14,16,21,29",14,396072528,335945528,"内蒙古1注,黑龙江1注,上海1注,江苏1注,江西1注,河南1注,陕西1注,深圳1注,共8注。",8,8317056,137,290545,911,3000,61956,200,1272121,10,6709571,5
2014030,2014-03-20(四),四,"12,18,19,23,24,30",10,396594924,343001056,"河北1注,吉林1注,浙江1注,重庆1注,湖北3注,深圳1注,共8注。",8,7352776,208,135737,1737,3000,90313,200,1658283,10,12072805,5
2014031,2014-03-23(日),日,"04,10,16,17,21,27",14,443595958,331429504,"北京1注,河北2注,山西1注,内蒙古1注,江苏1注,浙江1注,福建1注,山东1注,重庆1注,广东2注,四川4注,共16注。",16,6710711,368,111568,2027,3000,98572,200,1732936,10,7476070,5
2014032,2014-03-25(二),二,"01,02,14,22,29,33",07,397424848,363106803,"湖南1注,广东1注,甘肃1注,共3注。",3,10000000,94,281203,1349,3000,67989,200,1287924,10,15220741,5
2014033,2014-03-27(四),四,"05,13,23,28,32,33",12,403193612,319148956,"北京1注,河北1注,内蒙古1注,江苏1注,浙江3注,山东1注,重庆1注,湖北1注,广东3注,贵州1注,陕西1注,青海1注,宁夏1注,共17注。",17,5965697,303,81271,3112,3000,117213,200,1928489,10,12683412,5
2014034,2014-03-30(日),日,"01,03,04,08,25,31",06,432189956,242743280,"河北1注,内蒙古1注,吉林3注,上海1注,江苏2注,浙江1注,安徽3注,江西1注,山东1注,河南1注,四川2注,贵州2注,甘肃1注,共20注。",20,5471886,102,138790,2626,3000,148364,200,2374435,10,20657853,5
2014035,2014-04-01(二),二,"07,08,09,17,32,33",06,385901784,239056900,"北京1注,河北1注,吉林1注,浙江1注,山东2注,河南1注,湖北1注,云南1注,新疆1注,共10注。",10,6852544,199,139639,2142,3000,87234,200,1456219,10,11605927,5
2014036,2014-04-03(四),四,"01,07,08,09,11,22",03,378585748,115259940,"北京1注,天津1注,辽宁1注,吉林1注,上海2注,江苏5注,安徽1注,江西2注,山东1注,湖北2注,湖南1注,广东2注,四川1注,云南1注,陕西1注,新疆1注,深圳6注,共30注。",30,5349374,351,44791,2730,3000,104267,200,1633294,10,17544912,5
2014037,2014-04-06(日),日,"06,13,14,24,25,30",07,385617546,64542096,"河北1注,上海1注,江苏2注,浙江1注,安徽1注,重庆3注,河南1注,湖南1注,四川6注,青海1注,共18注。",18,5872936,261,90303,2787,3000,116107,200,1844517,10,12072141,5
2014038,2014-04-08(二),二,"04,07,22,23,24,33",16,356364376,95544036,"内蒙古1注,浙江5注,福建2注,湖南1注,共9注。",9,5000000,111,293443,1050,3000,53804,200,1049518,10,8327671,5
2014039,2014-04-10(四),四,"03,11,15,19,20,31",07,363687932,140977080,"吉林1注,江苏2注,广西1注,云南1注,共5注。",5,5000000,274,110166,1361,3000,80311,200,1499817,10,8489016,5
2014040,2014-04-13(日),日,"03,04,06,11,12,15",08,406009192,129726387,"北京1注,天津2注,内蒙古1注,江苏1注,安徽1注,江西1注,重庆2注,共9注。",9,6499969,119,170164,2161,3000,102851,200,1744608,10,17389319,5
2014041,2014-04-15(二),二,"07,11,16,18,21,22",02,365242842,180069774,"吉林1注,陕西1注,共2注。",2,10000000,93,324163,1245,3000,68231,200,1349556,10,9520335,5
2014042,2014-04-17(四),四,"12,15,20,25,28,33",14,373018334,267308119,共0注。,0,0,90,415420,823,3000,43913,200,965869,10,7448497,5
2014043,2014-04-20(日),日,"02,05,09,14,24,33",09,415843112,210637936,"天津1注,河北1注,辽宁1注,吉林1注,黑龙江1注,上海2注,江苏1注,安徽2注,江西1注,湖南1注,广东2注,贵州1注,云南1注,共16注。",16,5583245,118,118626,3026,3000,125714,200,2015867,10,20544804,5
2014044,2014-04-22(二),二,"04,09,21,27,28,33",12,373074342,234600372,"湖南1注,深圳3注,共4注。",4,9396243,136,193951,1324,3000,73544,200,1325157,10,12589836,5
2014045,2014-04-24(四),四,"02,04,09,11,19,22",15,375431708,173383408,"北京2注,河北2注,江西1注,山东1注,重庆1注,湖南6注,广东2注,四川5注,贵州1注,甘肃1注,共22注。",22,5886964,128,228670,1272,3000,73352,200,1375539,10,10830729,5
2014046,2014-04-27(日),日,"02,10,11,17,18,22",10,407325576,151808850,"天津1注,河北1注,内蒙古1注,上海2注,安徽1注,山东2注,湖北1注,四川1注,共10注。",10,6137017,121,140952,2152,3000,105791,200,1849204,10,19326480,5
2014047,2014-04-29(二),二,"08,10,11,12,19,29",15,367083108,175063188,"河北1注,上海1注,江苏1注,山东1注,湖北1注,贵州1注,共6注。",6,8550289,231,138322,1225,3000,74362,200,1443207,10,8076513,5
2014048,2014-05-01(四),四,"06,09,16,17,24,25",16,328158768,167548980,"河北2注,山西2注,辽宁1注,安徽1注,江西1注,湖北2注,广东1注,共10注。",10,6699431,209,121968,1994,3000,86842,200,1464842,10,7565478,5
2014049,2014-05-04(日),日,"06,07,16,17,23,32",06,395100460,138239115,"北京1注,天津1注,辽宁1注,浙江1注,山东1注,重庆1注,湖北1注,湖南1注,广西1注,贵州4注,新疆1注,深圳1注,共15注。",15,6218403,176,155761,2226,3000,93319,200,1591221,10,12192985,5
2014050,2014-05-06(二),二,"03,17,23,25,26,32",13,356974970,153092388,"浙江1注,福建1注,广西2注,四川1注,深圳1注,共6注。",6,7990218,117,230016,1508,3000,71234,200,1276672,10,10734733,5
2014051,2014-05-08(四),四,"10,16,19,21,23,24",13,355097144,172124407,"江西1注,山东5注,四川1注,共7注。",7,8087544,69,469843,879,3000,49440,200,1021819,10,8638074,5
2014052,2014-05-11(日),日,"09,13,15,28,30,33",08,388520458,130683658,"北京1注,内蒙古1注,吉林1注,福建2注,重庆1注,湖北2注,广东4注,广西1注,西藏1注,共14注。",14,5815978,152,112733,2807,3000,120908,200,1931209,10,16268364,5
2014053,2014-05-13(二),二,"14,17,19,22,26,31",02,357050160,192683993,"广东1注,共1注。",1,10000000,80,385716,919,3000,57298,200,1177658,10,9220755,5
2014054,2014-05-15(四),四,"01,04,05,11,29,30",14,362404232,163007572,"山西2注,吉林1注,上海2注,江苏1注,安徽1注,福建1注,江西1注,湖南2注,四川2注,宁夏1注,共14注。",14,6152102,331,73094,2358,3000,112835,200,1838369,10,9781242,5
2014055,2014-05-18(日),日,"02,09,14,19,21,30",04,399255230,166904832,"山西3注,内蒙古1注,江苏1注,浙江1注,湖北1注,贵州1注,共8注。",8,6995330,141,141512,1986,3000,93312,200,1617705,10,15004880,5
2014056,2014-05-20(二),二,"01,11,18,20,28,29",01,355820816,189835134,"北京1注,江苏1注,山东1注,重庆1注,湖北1注,广东1注,共6注。",6,8207897,117,205634,1423,3000,70178,200,1248597,10,9464943,5
2014057,2014-05-22(四),四,"02,04,12,18,23,31",08,357051002,211270800,"吉林1注,江苏1注,江西1注,河南1注,广东1注,深圳1注,共6注。",6,8117313,92,254128,1219,3000,64264,200,1210077,10,10565005,5
2014058,2014-05-25(日),日,"02,03,12,13,14,25",11,395239936,35549494,"北京3注,河北3注,内蒙古1注,吉林1注,黑龙江1注,上海1注,浙江1注,福建3注,江西1注,山东2注,重庆3注,河南1注,湖北4注,湖南1注,广东2注,四川5注,甘肃1注,新疆3注,深圳1注,共38注。",38,5136638,213,30471,3747,3000,145090,200,2167260,10,21154932,5
2014059,2014-05-27(二),二,"05,08,12,13,23,25",13,332914310,33384288,"北京2注,内蒙古1注,浙江2注,江西1注,山东5注,重庆1注,广东1注,广西1注,共14注。",14,5000000,192,117768,1667,3000,74133,200,1320912,10,7928978,5
2014060,2014-05-29(四),四,"03,05,14,18,25,33",06,332537430,77191491,"云南1注,共1注。",1,5000000,156,104288,1532,3000,75440,200,1322614,10,12991386,5
2014061,2014-06-01(日),日,"02,14,17,27,28,31",08,348086982,63402256,"黑龙江1注,上海2注,湖北5注,广东1注,陕西1注,青海5注,深圳1注,共16注。",16,5000000,210,105096,1275,3000,72476,200,1338689,10,10114900,5
2014062,2014-06-03(二),二,"06,09,15,24,25,26",09,324555900,30000000,"北京5注,河北1注,山西2注,内蒙古1注,辽宁2注,江苏2注,浙江1注,安徽4注,福建3注,江西1注,山东2注,重庆1注,河南1注,湖北12注,广东4注,广西1注,四川10注,贵州3注,云南1注,西藏1注,共58注。",58,1557886,396,22689,3996,3000,130435,200,1803666,10,13396108,5
2014063,2014-06-05(四),四,"03,08,17,21,22,31",16,318559312,55534992,"黑龙江1注,上海2注,江苏2注,浙江2注,云南1注,共8注。",8,5000000,224,97522,1298,3000,65191,200,1172314,10,8011746,5
2014064,2014-06-08(日),日,"02,09,15,16,29,32",14,362553032,51701734,"辽宁1注,江苏3注,江西1注,山东1注,重庆1注,河南1注,湖北1注,广东3注,广西2注,共14注。",14,5000000,287,76848,2051,3000,89457,200,1522984,10,10030883,5
2014065,2014-06-10(二),二,"03,04,05,08,10,22",06,331291864,50353786,"北京1注,内蒙古2注,辽宁1注,上海2注,浙江1注,山东3注,广东3注,深圳1注,共14注。",14,5000000,131,174687,1283,3000,66306,200,1260097,10,8217154,5
2014066,2014-06-12(四),四,"02,05,15,17,18,21",16,326106482,117743004,"内蒙古1注,吉林1注,河南1注,共3注。",3,5000000,89,308573,805,3000,48586,200,1022418,10,5516701,5
2014067,2014-06-15(日),日,"01,06,07,17,18,23",06,369752334,91365232,"辽宁1注,黑龙江1注,江西1注,重庆3注,湖北5注,广东1注,广西1注,四川1注,深圳2注,共16注。",16,6218687,203,120067,1916,3000,90586,200,1585425,10,8792844,5
2014068,2014-06-17(二),二,"04,12,13,22,27,29",16,333498724,162571614,"河北2注,云南1注,共3注。",3,5000000,122,235536,666,3000,45928,200,1038452,10,5380882,5
2014069,2014-06-19(四),四,"05,12,17,19,25,30",11,344427596,144097840,"山西1注,黑龙江1注,江苏1注,浙江2注,重庆1注,贵州1注,深圳3注,共10注。",10,6146408,218,65734,2770,3000,107270,200,1672199,10,12992624,5
2014070,2014-06-22(日),日,"01,07,09,19,28,29",07,381932126,46472150,"天津1注,吉林1注,安徽2注,江西1注,山东2注,重庆2注,广东11注,四川2注,云南1注,甘肃1注,深圳1注,共25注。",25,5398171,199,62526,3342,3000,132626,200,1950893,10,16263025,5
2014071,2014-06-24(二),二,"02,04,12,17,22,25",14,332837230,30000000,"北京2注,天津1注,河北1注,山西1注,上海3注,江苏2注,浙江1注,山东2注,重庆7注,河南1注,湖北1注,广东2注,广西2注,贵州1注,云南6注,深圳1注,共34注。",34,3043574,432,43988,3381,3000,107551,200,1510550,10,8063806,5
2014072,2014-06-26(四),四,"01,03,07,13,19,32",16,324184472,92535036,"江苏1注,江西1注,湖北1注,共3注。",3,5000000,106,243820,1068,3000,49834,200,1025749,10,6408410,5
2014073,2014-06-29(日),日,"01,12,16,20,30,33",02,368813894,158150815,"天津1注,内蒙古1注,重庆1注,广东2注,共5注。",5,5000000,79,382345,851,3000,46034,200,954721,10,7718151,5
2014074,2014-07-01(二),二,"01,03,06,13,30,31",12,333005878,211476892,"广西1注,共1注。",1,10000000,88,239871,1114,3000,57447,200,1090492,10,10600358,5
2014075,2014-07-03(四),四,"03,09,11,22,27,29",06,341705034,133787352,"北京5注,河北8注,江苏1注,江西1注,重庆1注,湖南4注,云南1注,陕西2注,深圳1注,共24注。",24,5641067,169,113799,2058,3000,87963,200,1514295,10,10319558,5
2014076,2014-07-06(日),日,"06,10,12,17,18,33",11,375634222,177753477,"湖北1注,湖南1注,贵州1注,共3注。",3,10000000,76,324412,1381,3000,71212,200,1328428,10,10753917,5
2014077,2014-07-08(二),二,"08,09,12,15,19,22",10,335080206,174008032,"辽宁1注,上海1注,浙江2注,江西2注,广东1注,海南1注,共8注。",8,6647934,140,117709,1987,3000,91724,200,1615101,10,11563022,5
2014078,2014-07-10(四),四,"02,03,05,06,09,17",07,340877252,169313373,"北京1注,河北1注,内蒙古2注,江苏1注,安徽1注,重庆1注,河南1注,湖北1注,共9注。",9,6628498,112,163576,1699,3000,95151,200,1581197,10,10761647,5
2014079,2014-07-13(日),日,"02,07,16,22,27,28",02,371546996,198155300,"北京1注,内蒙古1注,辽宁1注,江苏1注,重庆2注,广西1注,共7注。",7,8316463,168,172732,1328,3000,67865,200,1315190,10,7054578,5
2014080,2014-07-15(二),二,"05,14,16,17,25,30",07,339602048,251469908,"山西1注,共1注。",1,10000000,254,83090,1931,3000,88419,200,1493780,10,8714185,5
2014081,2014-07-17(四),四,"08,14,22,24,27,29",10,345588442,275196240,"北京1注,辽宁1注,上海1注,广东3注,共6注。",6,8256141,88,277512,1113,3000,57026,200,1165386,10,9051206,5
2014082,2014-07-20(日),日,"02,04,20,25,26,29",11,376072870,297439788,"河北1注,福建5注,共6注。",6,8166275,90,263856,1092,3000,63429,200,1276296,10,12112535,5
2014083,2014-07-22(二),二,"05,06,19,21,23,33",12,342671260,316186254,"辽宁1注,黑龙江1注,江西1注,河南1注,甘肃2注,共6注。",6,7954331,111,199616,1258,3000,67669,200,1313575,10,9767085,5
2014084,2014-07-24(四),四,"01,06,09,10,13,25",08,348439746,324879900,"河北1注,上海1注,山东1注,广西1注,四川1注,深圳1注,共6注。",6,7345069,107,164374,1974,3000,86620,200,1516760,10,12393958,5
2014085,2014-07-27(日),日,"01,02,11,19,23,29",08,383964576,300168090,"吉林1注,浙江1注,重庆4注,湖北1注,广东1注,四川2注,陕西5注,共15注。",15,6219107,106,215644,1561,3000,79178,200,1436700,10,12364793,5
2014086,2014-07-29(二),二,"02,04,10,12,14,30",08,342885520,321991524,"辽宁1注,四川5注,共6注。",6,8140814,147,160245,1304,3000,69738,200,1273037,10,8639901,5
2014087,2014-07-31(四),四,"06,18,22,23,32,33",06,346294212,341554266,"北京1注,山西1注,黑龙江1注,江西1注,重庆1注,广东1注,共6注。",6,8003802,89,253129,1319,3000,63293,200,1137663,10,10315570,5
2014088,2014-08-03(日),日,"03,06,11,14,16,29",15,378895304,380020836,"山西1注,山东1注,广东2注,共4注。",4,10000000,100,261555,1287,3000,70861,200,1403382,10,9793916,5
2014089,2014-08-05(二),二,"04,06,14,17,27,30",09,349996988,327508140,"北京5注,上海2注,浙江1注,福建3注,重庆1注,四川1注,贵州1注,新疆1注,共15注。",15,5545146,145,70493,2737,3000,117179,200,1813485,10,16166172,5
2014090,2014-08-07(四),四,"05,09,11,19,24,32",13,361007810,285022119,"北京1注,天津1注,内蒙古5注,辽宁1注,江苏2注,浙江1注,江西1注,重庆1注,湖北1注,广东1注,云南2注,共17注。",17,5909390,201,96141,2262,3000,98090,200,1612377,10,11413580,5
2014091,2014-08-10(日),日,"01,05,12,19,27,29",14,395683536,312855494,"山西1注,黑龙江1注,浙江1注,山东1注,广西1注,陕西2注,共7注。",7,8264071,148,192977,1338,3000,71109,200,1355425,10,9570474,5
2014092,2014-08-12(二),二,"03,13,18,19,22,26",07,355694942,308790808,"辽宁1注,上海2注,安徽2注,福建1注,重庆1注,深圳1注,共8注。",8,6633423,185,88293,1965,3000,92591,200,1583568,10,13740940,5
2014093,2014-08-14(四),四,"02,08,09,10,20,29",05,361310882,207035236,"北京2注,天津2注,内蒙古1注,黑龙江1注,江苏1注,安徽2注,江西3注,山东2注,重庆3注,湖北1注,湖南1注,广东2注,云南1注,深圳1注,共23注。",23,5209398,205,29366,3824,3000,152903,200,2158812,10,17864162,5
2014094,2014-08-17(日),日,"01,10,18,20,23,29",01,394513356,273173708,"天津1注,重庆1注,共2注。",2,10000000,79,363453,1116,3000,59784,200,1177782,10,10275525,5
2014095,2014-08-19(二),二,"05,06,08,14,22,31",08,348187212,279324805,"北京1注,辽宁2注,重庆1注,广东1注,共5注。",5,7265534,134,105668,2053,3000,97838,200,1620365,10,14408624,5
2014096,2014-08-21(四),四,"12,14,17,19,22,24",08,357432576,312395240,"北京1注,湖南1注,四川1注,云南1注,共4注。",4,9824585,86,280499,1012,3000,56567,200,1144131,10,10571910,5
2014097,2014-08-24(日),日,"07,13,24,25,27,32",15,390727104,369675882,"上海1注,广西1注,深圳1注,共3注。",3,10000000,148,196578,1599,3000,73902,200,1422268,10,8256401,5
2014098,2014-08-26(二),二,"02,13,17,20,29,31",07,353151800,392834215,"江西1注,重庆2注,广东1注,贵州1注,共5注。",5,8502424,77,284287,1534,3000,64166,200,1189740,10,11230235,5
2014099,2014-08-28(四),四,"01,05,10,11,13,32",14,358086522,432609020,"北京1注,上海1注,河南2注,共4注。",4,10000000,47,565778,779,3000,46911,200,991927,10,9491502,5
2014100,2014-08-31(日),日,"01,06,09,10,14,16",11,401949134,472918194,"江苏1注,湖南2注,共3注。",3,10000000,90,260404,1526,3000,77921,200,1519047,10,13571367,5
2015001,2015-01-01(四),四,"01,07,09,16,20,23",06,389811558,512536696,"北京1注,黑龙江1注,上海2注,湖南1注,广东1注,海南1注,青海1注,共8注。",8,8455559（含派奖1250000）,125,176444,1915,3000,88485,200,1603348,10,12661963,5
2015002,2015-01-04(日),日,"07,15,16,25,28,32",05,445131362,504837957,"天津2注,河北1注,山西2注,浙江1注,湖北3注,湖南2注,新疆1注,深圳1注,共13注。",13,7372062（含派奖769230）,152,171355,2094,3000,91955,200,1596960,10,14657531,5
2015003,2015-01-06(二),二,"10,15,20,23,24,31",15,389418150,529251380,"内蒙古1注,上海1注,浙江1注,江西1注,湖南1注,共5注。",5,10593703（含派奖2000000）,98,229190,1344,3000,66738,200,1239828,10,14238884,5
2015004,2015-01-08(四),四,"02,14,15,16,23,24",10,391871604,551117080,"辽宁2注,安徽1注,广东1注,广西1注,共5注。",5,10408414（含派奖2000000）,84,253602,1485,3000,70216,200,1308032,10,15045639,5
